prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
DAEQCT01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556064,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4187837,62,3674,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQCU01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556063,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4075873,66,3581,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQCV01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556062,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4057502,249,3598,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQCW01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556060,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4076660,309,3638,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQCX01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556058,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4209624,58,3693,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQCY01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556061,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4115505,463,3785,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQCZ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556059,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4268400,57,3737,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDA01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556057,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4114867,52,3605,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDB01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556056,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4205803,66,3722,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDC01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556055,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4192268,85,3714,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDD01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556048,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4443019,90,3993,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDE01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556050,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4360282,96,3924,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDF01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556054,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4255071,76,3787,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDG01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556049,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4320099,89,3865,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDH01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556047,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4121245,61,3608,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDI01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556046,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4116089,61,3596,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDJ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556045,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4332440,55,3839,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDK01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556043,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4194227,71,3715,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDL01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556044,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4339226,80,3849,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDM01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556042,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",3996943,97,3598,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDN01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556041,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4246508,67,3757,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDO01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556038,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4299621,71,3812,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDP01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556037,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4209992,68,3724,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDQ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556039,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4338678,72,3827,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDR01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556040,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4342329,71,3836,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDS01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556036,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4282343,84,3827,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDT01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556035,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4184583,93,3710,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDU01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556034,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4155223,63,3667,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDV01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556033,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4280932,76,3793,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDW01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556032,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4291625,66,3801,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDX01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556031,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4260633,79,3802,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDY01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556030,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4188667,56,3662,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQDZ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556029,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4370073,98,3921,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEA01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556025,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4214312,55,3695,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEB01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556024,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4315992,65,3861,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEC01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556026,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4126663,65,3629,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQED01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556028,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4368728,74,3889,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEE01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556027,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4284938,68,3812,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEF01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556023,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4100599,66,3647,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEG01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556022,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4495342,88,4092,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEH01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556020,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4299531,64,3786,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEI01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556017,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4250621,63,3757,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEJ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556019,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4143446,90,3664,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEK01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556016,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4347812,85,3857,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEL01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556015,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4144163,70,3671,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEM01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556014,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4214747,62,3701,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEN01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556012,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4300370,59,3800,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEO01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556013,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4392754,72,3881,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEP01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556011,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4231041,85,3805,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEQ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556010,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4215163,56,3698,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQER01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556009,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4275703,71,3789,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQES01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556008,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4140813,74,3676,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQET01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556007,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4283240,74,3787,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEU01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556005,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4126603,85,3634,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEV01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556006,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4166382,63,3659,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEW01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556004,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4304734,79,3816,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEX01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556002,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4453524,93,4039,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEY01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556003,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4126039,61,3633,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQEZ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555999,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4142033,65,3633,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFA01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555997,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4106370,62,3602,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFB01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556000,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4127296,58,3631,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFC01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5556001,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4273457,69,3769,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFD01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555998,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4141101,75,3689,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFE01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555996,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4163520,96,3707,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFF01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555995,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4081160,79,3615,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFG01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555993,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4334597,147,3876,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFH01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555992,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4497249,105,4112,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFI01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555990,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4220479,64,3697,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFJ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555989,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4431271,99,4042,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFK01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555988,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4495477,110,4150,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFL01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555991,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4179386,99,3699,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFM01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555986,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4190683,66,3722,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFN01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555985,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4103531,59,3591,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFO01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555984,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4158468,86,3685,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFP01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555987,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4253522,80,3774,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFQ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555983,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4432877,69,3977,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFR01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555981,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4315218,64,3881,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFS01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555980,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4327631,65,3889,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFT01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555979,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4386033,64,3935,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFU01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555975,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4365661,75,3906,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFV01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555978,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4296432,69,3865,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFW01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555977,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4439015,72,3978,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFX01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555976,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4440429,75,3982,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFY01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555973,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4318074,70,3882,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQFZ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555974,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4315223,65,3865,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGA01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555971,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4317125,85,3876,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGB01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555972,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4232660,73,3744,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGC01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555970,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4070568,87,3592,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGD01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555969,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4074721,60,3565,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGE01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555966,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4272913,75,3790,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGF01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555967,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4180779,59,3656,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGG01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555964,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4239821,55,3720,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGH01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555965,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4392405,72,3883,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGI01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555962,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4120207,114,3622,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGJ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555963,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4132049,63,3633,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGK01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555960,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4355358,77,3853,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGL01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555961,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4388531,72,3868,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGM01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555957,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4323864,87,3868,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGN01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555958,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4263225,85,3759,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGO01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555959,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4286976,75,3787,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGP01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555956,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4310802,90,3851,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGQ01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555954,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4241317,106,3790,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
DAEQGR01,WGS,,BCT,Clostridioides difficile,PRJNA514245,SAMEA5555955,isolate: Clostridioides difficile,"host: Homo sapiens,isolation_source: Human feces",4284564,78,3796,Yes,0,0,0,No,,,2021-06-18T00:00:00Z,2021-06-18T00:00:00Z
