prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
DADILB01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829838,strain: E381R,"host: Homo sapiens,isolation_source: Rectal swab",5313672,226,5003,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILD01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829734,strain: E162,"host: Homo sapiens,isolation_source: Rectal swab",5062966,142,4658,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILE01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829732,strain: E160,"host: Homo sapiens,isolation_source: Rectal swab",5170065,144,4893,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILG01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829827,strain: E347,"host: Homo sapiens,isolation_source: Rectal swab",5235193,206,4884,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILH01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829733,strain: E161,"host: Homo sapiens,isolation_source: Rectal swab",4980281,165,4721,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILI01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829731,strain: E158,"host: Homo sapiens,isolation_source: Rectal swab",4969373,126,4598,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILK01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829736,strain: E166,"host: Homo sapiens,isolation_source: Rectal swab",4818713,178,4513,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILL01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829742,strain: E173,"host: Homo sapiens,isolation_source: Rectal swab",5037446,175,4765,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILM01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829739,strain: E17,"host: Homo sapiens,isolation_source: Rectal swab",5076485,159,4727,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILN01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829745,strain: E181,"host: Homo sapiens,isolation_source: Rectal swab",5200077,109,4906,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILO01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829740,strain: E171,"host: Homo sapiens,isolation_source: Rectal swab",5012954,178,4756,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILP01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829691,strain: CP20,"host: Homo sapiens,isolation_source: Rectal swab",4719380,228,4430,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILQ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829845,strain: E40,"host: Homo sapiens,isolation_source: Rectal swab",4857668,101,4540,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILR01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829737,strain: E167,"host: Homo sapiens,isolation_source: Rectal swab",5061413,233,4766,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILS01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829744,strain: E180,"host: Homo sapiens,isolation_source: Rectal swab",5020589,233,4787,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILU01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829741,strain: E172,"host: Homo sapiens,isolation_source: Rectal swab",5204605,74,4809,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILV01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829826,strain: E346,"host: Homo sapiens,isolation_source: Rectal swab",5242652,172,4991,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILW01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829844,strain: E39,"host: Homo sapiens,isolation_source: Rectal swab",4821266,118,4544,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILX01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829692,strain: CP21,"host: Homo sapiens,isolation_source: Rectal swab",4768361,270,4498,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADILZ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829830,strain: E350,"host: Homo sapiens,isolation_source: Rectal swab",4975773,200,4635,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMA01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829748,strain: E186,"host: Homo sapiens,isolation_source: Rectal swab",5009246,156,4717,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMB01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829750,strain: E19,"host: Homo sapiens,isolation_source: Rectal swab",5398647,241,5087,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMC01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829749,strain: E189,"host: Homo sapiens,isolation_source: Rectal swab",4722289,147,4455,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIME01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829766,strain: E215,"host: Homo sapiens,isolation_source: Rectal swab",4841756,182,4560,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMF01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829755,strain: E197,"host: Homo sapiens,isolation_source: Rectal swab",4755635,136,4383,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMG01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829751,strain: E191,"host: Homo sapiens,isolation_source: Rectal swab",4775743,71,4444,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMH01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829694,strain: CP26,"host: Homo sapiens,isolation_source: Rectal swab",5062267,158,4729,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMJ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829754,strain: E196,"host: Homo sapiens,isolation_source: Rectal swab",5251165,255,4975,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMK01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829764,strain: E21,"host: Homo sapiens,isolation_source: Rectal swab",5393725,249,5051,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIML01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829763,strain: E207,"host: Homo sapiens,isolation_source: Rectal swab",5205091,144,4840,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMM01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829761,strain: E205,"host: Homo sapiens,isolation_source: Rectal swab",4617325,141,4311,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMO01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829760,strain: E204,"host: Homo sapiens,isolation_source: Rectal swab",5296399,127,5005,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMP01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829762,strain: E206,"host: Homo sapiens,isolation_source: Rectal swab",4857419,261,4556,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMQ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829756,strain: E20,"host: Homo sapiens,isolation_source: Rectal swab",5035977,141,4641,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMR01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829770,strain: E220,"host: Homo sapiens,isolation_source: Rectal swab",5224571,176,4957,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMS01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829772,strain: E228,"host: Homo sapiens,isolation_source: Rectal swab",5188189,204,4944,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMT01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829771,strain: E223,"host: Homo sapiens,isolation_source: Rectal swab",4866551,142,4537,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMU01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829765,strain: E211,"host: Homo sapiens,isolation_source: Rectal swab",5408095,191,5175,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMV01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829695,strain: CP29,"host: Homo sapiens,isolation_source: Rectal swab",5161045,211,4925,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMW01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829774,strain: E230,"host: Homo sapiens,isolation_source: Rectal swab",4763754,126,4428,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMX01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829773,strain: E229,"host: Homo sapiens,isolation_source: Rectal swab",5103604,158,4816,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMY01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829778,strain: E236,"host: Homo sapiens,isolation_source: Rectal swab",4843007,111,4527,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIMZ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829783,strain: E251,"host: Homo sapiens,isolation_source: Rectal swab",4719527,155,4338,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINA01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829782,strain: E25,"host: Homo sapiens,isolation_source: Rectal swab",5084079,118,4761,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINB01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829779,strain: E24,"host: Homo sapiens,isolation_source: Rectal swab",4953852,160,4665,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINC01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829777,strain: E234,"host: Homo sapiens,isolation_source: Rectal swab",4806825,105,4469,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIND01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829775,strain: E231,"host: Homo sapiens,isolation_source: Rectal swab",4896410,148,4595,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINE01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829776,strain: E233,"host: Homo sapiens,isolation_source: Rectal swab",4976953,338,4876,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINF01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829847,strain: E406,"host: Homo sapiens,isolation_source: Rectal swab",5459112,181,5226,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADING01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829850,strain: E412,"host: Homo sapiens,isolation_source: Rectal swab",4926107,154,4585,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINH01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829846,strain: E402,"host: Homo sapiens,isolation_source: Rectal swab",4906273,158,4535,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINI01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829702,strain: E103,"host: Homo sapiens,isolation_source: Rectal swab",5146148,301,4913,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINJ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829781,strain: E249,"host: Homo sapiens,isolation_source: Rectal swab",5022359,226,4754,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINK01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829785,strain: E254,"host: Homo sapiens,isolation_source: Rectal swab",5105488,133,4786,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINL01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829693,strain: CP25,"host: Homo sapiens,isolation_source: Rectal swab",4829072,134,4478,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINM01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829857,strain: E421,"host: Homo sapiens,isolation_source: Rectal swab",5020001,98,4709,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINN01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829861,strain: E427,"host: Homo sapiens,isolation_source: Rectal swab",4774529,160,4505,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINO01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829860,strain: E425,"host: Homo sapiens,isolation_source: Rectal swab",5242520,306,5074,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINP01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829862,strain: E43,"host: Homo sapiens,isolation_source: Rectal swab",4589343,135,4243,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINQ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829858,strain: E422,"host: Homo sapiens,isolation_source: Rectal swab",5067224,120,4795,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINR01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829703,strain: E105,"host: Homo sapiens,isolation_source: Rectal swab",4956489,178,4638,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINT01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829854,strain: E419,"host: Homo sapiens,isolation_source: Rectal swab",4915019,154,4610,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINU01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829865,strain: E433,"host: Homo sapiens,isolation_source: Rectal swab",5322150,167,5055,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINV01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829863,strain: E431,"host: Homo sapiens,isolation_source: Rectal swab",5417266,175,5069,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINW01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829852,strain: E414,"host: Homo sapiens,isolation_source: Rectal swab",4893731,119,4570,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINX01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829870,strain: E442,"host: Homo sapiens,isolation_source: Rectal swab",5076745,181,4830,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINY01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829869,strain: E44,"host: Homo sapiens,isolation_source: Rectal swab",5134949,186,4819,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADINZ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829868,strain: E437,"host: Homo sapiens,isolation_source: Rectal swab",4872218,138,4562,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOA01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829871,strain: E443,"host: Homo sapiens,isolation_source: Rectal swab",4954759,215,4673,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOB01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829866,strain: E435,"host: Homo sapiens,isolation_source: Rectal swab",4910257,70,4527,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOC01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829867,strain: E436,"host: Homo sapiens,isolation_source: Rectal swab",4996476,440,4881,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOD01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829851,strain: E413,"host: Homo sapiens,isolation_source: Rectal swab",4773972,170,4484,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOE01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829864,strain: E432,"host: Homo sapiens,isolation_source: Rectal swab",5076432,247,4898,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOF01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829883,strain: E466,"host: Homo sapiens,isolation_source: Rectal swab",4700189,350,4429,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOG01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829886,strain: E472,"host: Homo sapiens,isolation_source: Rectal swab",5047899,86,4691,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOH01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829706,strain: E112,"host: Homo sapiens,isolation_source: Rectal swab",5481779,225,5136,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOI01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829688,strain: CP15,"host: Homo sapiens,isolation_source: Rectal swab",5032055,248,4720,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOK01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829880,strain: E46,"host: Homo sapiens,isolation_source: Rectal swab",5097428,141,4752,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOM01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829885,strain: E47,"host: Homo sapiens,isolation_source: Rectal swab",4882837,272,4608,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOO01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829884,strain: E469,"host: Homo sapiens,isolation_source: Rectal swab",5057251,285,4804,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOP01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829877,strain: E454,"host: Homo sapiens,isolation_source: Rectal swab",5225279,229,4966,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOR01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829873,strain: E447,"host: Homo sapiens,isolation_source: Rectal swab",5008612,182,4712,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOS01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829889,strain: E477,"host: Homo sapiens,isolation_source: Rectal swab",4847017,177,4548,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOU01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829890,strain: E478,"host: Homo sapiens,isolation_source: Rectal swab",4839208,186,4584,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOV01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829875,strain: E451,"host: Homo sapiens,isolation_source: Rectal swab",5236436,110,4925,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOW01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829874,strain: E448,"host: Homo sapiens,isolation_source: Rectal swab",5293046,148,4937,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOX01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829848,strain: E409,"host: Homo sapiens,isolation_source: Rectal swab",5285506,324,4984,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOY01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829902,strain: E500,"host: Homo sapiens,isolation_source: Rectal swab",5255018,289,4964,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIOZ01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829901,strain: E498,"host: Homo sapiens,isolation_source: Rectal swab",4740976,109,4440,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIPA01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829896,strain: E489,"host: Homo sapiens,isolation_source: Rectal swab",4926610,201,4626,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIPB01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829898,strain: E495,"host: Homo sapiens,isolation_source: Rectal swab",5111760,141,4855,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIPC01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829892,strain: E480,"host: Homo sapiens,isolation_source: Rectal swab",5103492,169,4856,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIPD01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829707,strain: E116,"host: Homo sapiens,isolation_source: Rectal swab",4737417,176,4396,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIPE01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829900,strain: E497,"host: Homo sapiens,isolation_source: Rectal swab",5160351,132,4878,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIPF01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829895,strain: E488,"host: Homo sapiens,isolation_source: Rectal swab",4568612,97,4254,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIPG01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829894,strain: E483,"host: Homo sapiens,isolation_source: Rectal swab",5040200,92,4718,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADIPH01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN13829893,strain: E481,"host: Homo sapiens,isolation_source: Rectal swab",5228108,244,4976,Yes,0,0,0,No,,,2021-02-28T00:00:00Z,2021-02-28T00:00:00Z
DADJGE01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN18085779,strain: AUSMDU00021636,"host: Homo sapiens,isolation_source: Rectal Swab",5187875,129,4871,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJGG01,WGS,,BCT,Enterococcus faecium,PRJNA514245,SAMN18085772,strain: AUSMDU00024705,"host: Homo sapiens,isolation_source: Rectal Swab",3175249,229,3015,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJGH01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN18085783,strain: AUSMDU00021652,"host: Homo sapiens,isolation_source: Rectal Swab",5298284,147,5015,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJGU01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN18085799,strain: AUSMDU00021666,"host: Homo sapiens,isolation_source: Rectal Swab",4974700,118,4584,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJGV01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN18085785,strain: AUSMDU00021639,"host: Homo sapiens,isolation_source: Rectal Swab",5364806,144,5075,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJGX01,WGS,,BCT,Enterococcus faecium,PRJNA514245,SAMN18085780,strain: AUSMDU00024707,"host: Homo sapiens,isolation_source: Rectal Swab",3098407,166,2947,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJHC01,WGS,,BCT,Enterococcus faecium,PRJNA514245,SAMN18085766,strain: AUSMDU00024706,"host: Homo sapiens,isolation_source: Rectal Swab",3130276,249,2968,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJHE01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN18085802,strain: AUSMDU00021644,"host: Homo sapiens,isolation_source: Rectal Swab",5081425,171,4729,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJHJ01,WGS,,BCT,Enterococcus faecium,PRJNA514245,SAMN18085813,strain: AUSMDU00021656,"host: Homo sapiens,isolation_source: Rectal Swab",3099371,276,2957,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJHY01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN18085818,strain: AUSMDU00021684,"host: Homo sapiens,isolation_source: Rectal Swab",5212070,118,4890,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJIE01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN18085830,strain: AUSMDU00022682,"host: Homo sapiens,isolation_source: Rectal Swab",5165944,129,4880,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJIF01,WGS,,BCT,Enterococcus faecium,PRJNA514245,SAMN18085827,strain: AUSMDU00021999,"host: Homo sapiens,isolation_source: Rectal Swab",3029531,320,2878,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJII01,WGS,,BCT,Enterococcus faecium,PRJNA514245,SAMN18085835,strain: AUSMDU00022192,"host: Homo sapiens,isolation_source: Rectal Swab",3139354,262,3000,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
DADJIO01,WGS,,BCT,Escherichia coli,PRJNA514245,SAMN18085839,strain: AUSMDU00022389,"host: Homo sapiens,isolation_source: Rectal Swab",5216142,130,4909,Yes,0,0,0,No,,,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z
