prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
AFBO01,WGS,,BCT,Klebsiella sp. MS 92-3,PRJNA47223,SAMN00189148,strain: MS 92-3,"host: Homo sapiens,isolation_source: gut",5576613,871,6126,Yes,180,0,5646513,No,GL882699-GL882878,,2013-11-08T00:00:00Z,2011-04-07T00:00:00Z
AFBP01,WGS,,BCT,Parasutterella excrementihominis YIT 11859,PRJNA48497,SAMN00189152,strain: YIT 11859,"host: Homo sapiens,isolation_source: gut",2831860,103,2751,Yes,93,0,2831696,No,GL883674-GL883766,,2013-11-08T00:00:00Z,2011-04-19T00:00:00Z
AFBQ01,WGS,,BCT,Sutterella parvirubra YIT 11816,PRJNA48499,SAMN00189160,strain: YIT 11816,"host: Homo sapiens,isolation_source: gut",2374505,391,2483,Yes,188,0,2376899,No,JH604835-JH605022,,2013-11-08T00:00:00Z,2012-02-27T00:00:00Z
AFBR01,WGS,,BCT,Paraprevotella xylaniphila YIT 11841,PRJNA48503,SAMN00189151,strain: YIT 11841,"host: Homo sapiens,isolation_source: gut",3789791,99,3442,Yes,87,0,3789812,No,GL883805-GL883891,,2013-11-08T00:00:00Z,2011-04-19T00:00:00Z
AFBS01,WGS,,BCT,Enterococcus faecalis TX1467,PRJNA47189,SAMN02299432,strain: TX1467,"host: Homo sapiens,isolation_source: gut",3026919,220,3510,Yes,126,0,3026279,No,GL883975-GL884100,,2013-08-20T00:00:00Z,2011-04-19T00:00:00Z
AFFY01,WGS,,BCT,Paraprevotella clara YIT 11840,PRJNA48501,SAMN00189150,strain: YIT 11840,"host: Homo sapiens,isolation_source: gut",4233545,231,4010,Yes,166,0,4233768,No,JH376577-JH376742,,2013-11-08T00:00:00Z,2011-11-04T00:00:00Z
NZ_LLYC01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04158709,strain: AN61,"host: Homo sapiens,isolation_source: gut",0,0,0,No,135,4263,4512990,Yes,NZ_LLYC01000001-NZ_LLYC01000135,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYD01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04196998,strain: AN62,"host: Homo sapiens,isolation_source: gut",0,0,0,No,135,4188,4469578,Yes,NZ_LLYD01000001-NZ_LLYD01000135,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYE01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04197002,strain: AY62,"host: Homo sapiens,isolation_source: gut",0,0,0,No,128,4552,4737791,Yes,NZ_LLYE01000001-NZ_LLYE01000128,,2021-05-18T00:00:00Z,2016-01-06T00:00:00Z
NZ_LLYF01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04197431,strain: AY63,"host: Homo sapiens,isolation_source: gut",0,0,0,No,140,4354,4646664,Yes,NZ_LLYF01000001-NZ_LLYF01000140,,2021-05-18T00:00:00Z,2016-01-07T00:00:00Z
NZ_LLYG01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04198213,strain: AY64,"host: Homo sapiens,isolation_source: gut",0,0,0,No,127,4415,4622262,Yes,NZ_LLYG01000001-NZ_LLYG01000127,,2021-05-18T00:00:00Z,2016-01-06T00:00:00Z
NZ_LLYH01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04198214,strain: AY65,"host: Homo sapiens,isolation_source: gut",0,0,0,No,180,4375,4588664,Yes,NZ_LLYH01000001-NZ_LLYH01000180,,2021-05-18T00:00:00Z,2016-01-06T00:00:00Z
NZ_LLYI01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04198215,strain: AY69,"host: Homo sapiens,isolation_source: gut",0,0,0,No,138,4779,5013990,Yes,NZ_LLYI01000001-NZ_LLYI01000138,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYJ01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04202569,strain: AY71,"host: Homo sapiens,isolation_source: gut",0,0,0,No,117,4357,4644632,Yes,NZ_LLYJ01000001-NZ_LLYJ01000117,,2021-05-18T00:00:00Z,2016-01-07T00:00:00Z
NZ_LLYK01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04202570,strain: AZ71,"host: Homo sapiens,isolation_source: gut",0,0,0,No,186,4519,4771262,Yes,NZ_LLYK01000001-NZ_LLYK01000186,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYL01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04202571,strain: AZ72,"host: Homo sapiens,isolation_source: gut",0,0,0,No,131,4280,4557577,Yes,NZ_LLYL01000001-NZ_LLYL01000131,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYM01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04202572,strain: AZ74,"host: Homo sapiens,isolation_source: gut",0,0,0,No,179,4628,4867327,Yes,NZ_LLYM01000001-NZ_LLYM01000179,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYN01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04202573,strain: AZ75,"host: Homo sapiens,isolation_source: gut",0,0,0,No,91,4213,4482686,Yes,NZ_LLYN01000001-NZ_LLYN01000091,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYO01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04202581,strain: AZ76,"host: Homo sapiens,isolation_source: gut",0,0,0,No,154,4307,4553216,Yes,NZ_LLYO01000001-NZ_LLYO01000154,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYP01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04202582,strain: AZ77,"host: Homo sapiens,isolation_source: gut",0,0,0,No,188,4474,4753695,Yes,NZ_LLYP01000001-NZ_LLYP01000188,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
NZ_LLYQ01,WGS,,BCT,Escherichia coli,PRJNA224116,SAMN04202583,strain: AZ79,"host: Homo sapiens,isolation_source: gut",0,0,0,No,208,4467,4718790,Yes,NZ_LLYQ01000001-NZ_LLYQ01000208,,2021-05-18T00:00:00Z,2016-01-27T00:00:00Z
RZHL01,WGS,,BCT,Bifidobacterium longum subsp. longum,PRJNA511803,SAMN10644101,strain: VKPM Ac-1636,"host: Homo sapiens,isolation_source: gut",2321741,73,1924,Yes,0,0,0,No,,,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z
QWBY01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866722,isolate: term6_stool,"host: Homo sapiens,isolation_source: gut",328653049,187825,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QWCB01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866719,isolate: term5_stool,"host: Homo sapiens,isolation_source: gut",388704691,190348,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QWCE01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866716,isolate: term4_stool,"host: Homo sapiens,isolation_source: gut",492921722,188592,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QWCH01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866713,isolate: term3_stool,"host: Homo sapiens,isolation_source: gut",420797453,146605,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QWCK01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866710,isolate: term2_stool,"host: Homo sapiens,isolation_source: gut",454332172,171923,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QWCN01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866707,isolate: term1_stool,"host: Homo sapiens,isolation_source: gut",482775248,171780,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QWCQ01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866704,isolate: pre4_stool,"host: Homo sapiens,isolation_source: gut",93797338,32326,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QWCV01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866699,isolate: pre2_stool,"host: Homo sapiens,isolation_source: gut",315935763,134054,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QWCY01,WGS,,ENV,human gut metagenome,PRJNA288562,SAMN09866696,isolate: pre1_stool,"host: Homo sapiens,isolation_source: gut",440820982,154606,0,No,0,0,0,No,,,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z
QNVZ01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579765,strain: 35,"host: Homo sapiens,isolation_source: gut",4102795,92,0,No,0,0,0,No,,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWA01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579890,strain: GZ14,"host: Homo sapiens,isolation_source: gut",4329851,87,0,No,0,0,0,No,,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWB01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579892,strain: GZ3,"host: Homo sapiens,isolation_source: gut",4266507,65,0,No,0,0,0,No,,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWC01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579912,strain: ZR18,"host: Homo sapiens,isolation_source: gut",4120911,531,0,No,0,0,0,No,,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWD01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579916,strain: ZR59,"host: Homo sapiens,isolation_source: gut",4322645,95,0,No,0,0,0,No,,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWE01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579919,strain: ZR66,"host: Homo sapiens,isolation_source: gut",4314083,82,0,No,0,0,0,No,,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWF01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579953,strain: ZR82,"host: Homo sapiens,isolation_source: gut",4266026,108,0,No,0,0,0,No,,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWG01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579761,strain: 16,"host: Homo sapiens,isolation_source: gut",4210270,63,0,No,1,0,202325,No,KZ848363-KZ848363,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWH01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579762,strain: 23,"host: Homo sapiens,isolation_source: gut",4249626,61,0,No,3,0,386962,No,KZ848360-KZ848362,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWI01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579763,strain: 28,"host: Homo sapiens,isolation_source: gut",4259535,53,0,No,1,0,37432,No,KZ848367-KZ848367,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWJ01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579764,strain: 29,"host: Homo sapiens,isolation_source: gut",4139692,62,0,No,3,0,243150,No,KZ848364-KZ848366,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWK01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579766,strain: 38,"host: Homo sapiens,isolation_source: gut",4211578,66,0,No,3,0,392522,No,KZ848368-KZ848370,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWL01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579798,strain: 50,"host: Homo sapiens,isolation_source: gut",4099896,62,0,No,1,0,245644,No,KZ848371-KZ848371,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWM01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579856,strain: 5,"host: Homo sapiens,isolation_source: gut",4206534,303,0,No,3,0,48214,No,KZ848374-KZ848376,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWN01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579877,strain: 6,"host: Homo sapiens,isolation_source: gut",4126971,63,0,No,2,0,373403,No,KZ848372-KZ848373,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWO01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579887,strain: 7,"host: Homo sapiens,isolation_source: gut",4248175,62,0,No,4,0,724049,No,KZ848377-KZ848380,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWP01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579888,strain: GZ12,"host: Homo sapiens,isolation_source: gut",4257268,69,0,No,3,0,229487,No,KZ848385-KZ848387,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWQ01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579889,strain: GZ13,"host: Homo sapiens,isolation_source: gut",4304701,66,0,No,1,0,148777,No,KZ848388-KZ848388,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWR01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579891,strain: GZ2,"host: Homo sapiens,isolation_source: gut",4225852,62,0,No,2,0,369203,No,KZ848381-KZ848382,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWS01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579908,strain: GZ6,"host: Homo sapiens,isolation_source: gut",4210780,62,0,No,2,0,348284,No,KZ848383-KZ848384,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWT01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579909,strain: HN9,"host: Homo sapiens,isolation_source: gut",4211249,190,0,No,31,0,4016620,No,KZ848396-KZ848426,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWU01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579913,strain: ZR29,"host: Homo sapiens,isolation_source: gut",4139692,62,0,No,3,0,243150,No,KZ848389-KZ848391,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWV01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579915,strain: ZR58,"host: Homo sapiens,isolation_source: gut",4320299,59,0,No,1,0,225335,No,KZ848395-KZ848395,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWW01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579917,strain: ZR65,"host: Homo sapiens,isolation_source: gut",4223321,81,0,No,3,0,201519,No,KZ848392-KZ848394,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWX01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579950,strain: ZR68,"host: Homo sapiens,isolation_source: gut",4229737,70,0,No,4,0,630779,No,KZ848427-KZ848430,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWY01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579951,strain: ZR72,"host: Homo sapiens,isolation_source: gut",4279313,68,0,No,1,0,94899,No,KZ848431-KZ848431,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QNWZ01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579955,strain: ZR9,"host: Homo sapiens,isolation_source: gut",4216333,152,0,No,2,0,63464,No,KZ848432-KZ848433,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QOBZ01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579952,strain: ZR73,"host: Homo sapiens,isolation_source: gut",4267681,213,0,No,4,0,160731,No,KZ848490-KZ848493,,2018-07-19T00:00:00Z,2018-07-18T00:00:00Z
QOCA01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09579954,strain: ZR8,"host: Homo sapiens,isolation_source: gut",4183712,258,0,No,39,0,3581771,No,KZ848434-KZ848472,,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z
QOVO01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09536729,strain: 4,"host: Homo sapiens,isolation_source: gut",4228640,58,0,No,2,0,269822,No,KZ848303-KZ848304,,2018-07-16T00:00:00Z,2018-07-16T00:00:00Z
QOVP01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09536779,strain: GZ8,"host: Homo sapiens,isolation_source: gut",4183712,258,0,No,39,0,3581771,No,KZ848308-KZ848346,,2018-07-16T00:00:00Z,2018-07-16T00:00:00Z
QOVQ01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09536780,strain: GZ11,"host: Homo sapiens,isolation_source: gut",4228971,68,0,No,3,0,170410,No,KZ848305-KZ848307,,2018-07-16T00:00:00Z,2018-07-16T00:00:00Z
QOVR01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09536959,strain: 15,"host: Homo sapiens,isolation_source: gut",3991748,1366,0,No,13,0,82344,No,KZ848347-KZ848359,,2018-07-16T00:00:00Z,2018-07-16T00:00:00Z
QPAA01,WGS,,BCT,Clostridioides difficile,PRJNA479396,SAMN09536718,strain: 2,"host: Homo sapiens,isolation_source: gut",4242365,63,0,No,2,0,487722,No,KZ848494-KZ848495,,2018-07-19T00:00:00Z,2018-07-19T00:00:00Z
RQTL01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476545,strain: GBGD19,"host: Homo sapiens,isolation_source: Gut",4779756,116,4453,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTM01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476546,strain: GBGD20,"host: Homo sapiens,isolation_source: Gut",4884352,91,4590,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTN01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476547,strain: GBGD21,"host: Homo sapiens,isolation_source: Gut",5089991,109,4812,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTO01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476548,strain: GBGD22,"host: Homo sapiens,isolation_source: Gut",5251328,77,4933,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTP01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476549,strain: GBGD23,"host: Homo sapiens,isolation_source: Gut",5315813,100,5005,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTQ01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476550,strain: GBGD24,"host: Homo sapiens,isolation_source: Gut",5126206,95,4825,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTR01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476551,strain: GBGD25,"host: Homo sapiens,isolation_source: Gut",5252251,352,5170,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTS01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476552,strain: GBGD26,"host: Homo sapiens,isolation_source: Gut",5353646,702,5458,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTT01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476553,strain: GBGD27,"host: Homo sapiens,isolation_source: Gut",5263994,291,5094,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTU01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476554,strain: GBGD28,"host: Homo sapiens,isolation_source: Gut",6171627,1314,6590,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTV01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476555,strain: GBGD29,"host: Homo sapiens,isolation_source: Gut",5183828,276,5015,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTW01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476556,strain: GBGD30,"host: Homo sapiens,isolation_source: Gut",5385258,514,5364,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTX01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476557,strain: GBGD31,"host: Homo sapiens,isolation_source: Gut",5178624,427,4966,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTY01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476558,strain: GBGD32,"host: Homo sapiens,isolation_source: Gut",4825264,124,4565,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQTZ01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476559,strain: GBGD33,"host: Homo sapiens,isolation_source: Gut",5660541,836,5716,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUA01,WGS,,BCT,Klebsiella pneumoniae,PRJNA506899,SAMN10476560,strain: GBGD34,"host: Homo sapiens,isolation_source: Gut",5656170,86,5415,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUB01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476561,strain: GBGD35,"host: Homo sapiens,isolation_source: Gut",4576541,367,4406,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUC01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476562,strain: GBGD36,"host: Homo sapiens,isolation_source: Gut",5248217,378,5066,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUD01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476563,strain: GBGD37,"host: Homo sapiens,isolation_source: Gut",4993247,336,4812,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUE01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476564,strain: GBGD38,"host: Homo sapiens,isolation_source: Gut",4988738,137,4737,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUF01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476565,strain: GBGD39,"host: Homo sapiens,isolation_source: Gut",4649636,147,4378,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUG01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476566,strain: GBGD40,"host: Homo sapiens,isolation_source: Gut",5115070,549,5194,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUH01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476567,strain: GBGD41,"host: Homo sapiens,isolation_source: Gut",5682587,384,5434,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUI01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476568,strain: GBGD42,"host: Homo sapiens,isolation_source: Gut",5030329,702,5094,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUJ01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476569,strain: GBGD43,"host: Homo sapiens,isolation_source: Gut",5555042,554,5546,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUK01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476570,strain: GBGD44,"host: Homo sapiens,isolation_source: Gut",5375428,253,5257,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUL01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476571,strain: GBGD45,"host: Homo sapiens,isolation_source: Gut",5078503,281,4928,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUM01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476572,strain: GBGD46,"host: Homo sapiens,isolation_source: Gut",4952792,240,4799,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUN01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476573,strain: GBGD47,"host: Homo sapiens,isolation_source: Gut",4638373,240,4395,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUO01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476574,strain: GBGD48,"host: Homo sapiens,isolation_source: Gut",5231985,312,5087,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUP01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476575,strain: GBGD49,"host: Homo sapiens,isolation_source: Gut",5162936,222,4955,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUQ01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476576,strain: GBGD50,"host: Homo sapiens,isolation_source: Gut",5336692,271,5187,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUR01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476577,strain: GBGD51,"host: Homo sapiens,isolation_source: Gut",5235290,83,4997,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUS01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476578,strain: GBGD52,"host: Homo sapiens,isolation_source: Gut",5138555,209,4851,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUT01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476579,strain: GBGD53,"host: Homo sapiens,isolation_source: Gut",5305793,639,5260,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUU01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476580,strain: GBGD54,"host: Homo sapiens,isolation_source: Gut",5294665,233,5103,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
RQUV01,WGS,,BCT,Escherichia coli,PRJNA506899,SAMN10476581,strain: GBGD55,"host: Homo sapiens,isolation_source: Gut",4904984,101,4668,Yes,0,0,0,No,,,2018-12-03T00:00:00Z,2018-12-03T00:00:00Z
NZ_QNVZ01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579765,strain: 35,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_QNVZ01000001-NZ_QNVZ01000092,,2021-06-27T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWB01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579892,strain: GZ3,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_QNWB01000001-NZ_QNWB01000065,,2021-06-27T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWC01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579912,strain: ZR18,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_QNWC01000001-NZ_QNWC01000531,,2021-06-27T00:00:00Z,2018-07-20T00:00:00Z
NZ_QNWD01,WGS,,BCT,Clostridioides difficile,PRJNA224116,SAMN09579916,strain: ZR59,"host: Homo sapiens,isolation_source: gut",0,0,0,No,0,0,0,No,NZ_QNWD01000001-NZ_QNWD01000095,,2021-06-27T00:00:00Z,2018-07-20T00:00:00Z
